TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
gs,Bimbo Coles, PG,53,44,27.8,8.0,0.3,2.0,2.3,4.7,0.96,0.25,1.7,2.5,2.8,3.1,8.3,.379,0.2,1.1,.228,1.5,1.7,0.89,2.9,7.2,.402,.966,0.39
lac,Keith Closs, C,58,1,12.8,4.0,1.1,1.8,2.9,0.3,0.21,1.40,0.7,1.3,0.5,1.6,3.6,.449,0.0,0.0,.000,0.8,1.3,0.60,1.6,3.6,.449,1.121,0.45
lac,James Robinson, G,70,13,17.6,7.7,0.5,1.1,1.6,1.9,0.53,0.14,1.4,1.4,1.4,2.8,7.2,.389,1.1,3.2,.329,1.1,1.5,0.72,1.7,4.0,.438,1.080,0.46
lac,Isaac Austin, C†,26,25,34.4,15.2,3.1,5.7,8.7,3.4,0.69,0.85,3.4,2.7,1.0,5.9,13.0,.454,0.0,0.2,.000,3.4,5.2,0.65,5.9,12.8,.461,1.168,0.45
lac,Brent Barry, SG†,41,36,32.7,13.7,0.7,2.8,3.5,3.2,1.22,0.56,2.3,2.1,1.4,4.6,10.8,.428,1.9,4.8,.400,2.5,3.0,0.84,2.7,6.0,.450,1.264,0.52
lac,Lorenzen Wright, PF,69,38,30.0,9.0,2.6,6.2,8.8,0.8,0.80,1.26,1.2,3.4,0.7,3.5,7.9,.445,0.0,0.0,.000,2.0,3.1,0.66,3.5,7.9,.446,1.149,0.44
lac,Pooh Richardson, G,69,17,18.1,4.2,0.2,1.1,1.4,3.3,0.64,0.04,0.8,1.0,4.2,1.8,4.8,.372,0.2,0.8,.193,0.4,0.6,0.70,1.6,4.0,.409,.868,0.39
lac,Darrick Martin, PG,82,63,28.0,10.3,0.2,1.8,2.0,4.0,1.00,0.12,1.9,2.4,2.1,3.4,8.9,.377,1.3,3.6,.365,2.2,2.6,0.85,2.1,5.3,.384,1.152,0.45
lac,Loy Vaught, F,10,6,26.5,7.5,1.6,4.9,6.5,0.7,0.40,0.20,1.3,3.3,0.5,3.6,8.4,.429,0.0,0.2,.000,0.3,0.8,0.38,3.6,8.2,.439,.893,0.43
lac,Eric Piatkowski, SG,67,35,26.0,11.3,1.0,2.5,3.5,1.3,0.76,0.18,1.2,2.0,1.1,3.8,8.5,.452,1.6,3.9,.409,2.1,2.5,0.82,2.2,4.6,.489,1.338,0.55
lac,Maurice Taylor, PF,71,3,21.3,11.5,1.7,2.5,4.2,0.7,0.48,0.56,1.5,3.1,0.5,4.5,9.5,.476,0.0,0.0,.000,2.4,3.4,0.71,4.5,9.5,.476,1.207,0.48
lac,Lamond Murray, SF,79,65,32.6,15.4,2.2,3.9,6.1,1.8,1.49,0.68,2.2,2.4,0.8,6.0,12.5,.481,0.7,1.9,.353,2.8,3.7,0.75,5.3,10.6,.504,1.240,0.51
lac,Stojko Vrankovic, C,65,38,15.3,3.0,1.1,3.0,4.0,0.6,0.17,1.02,0.7,2.0,0.8,1.2,2.9,.425,0.0,0.0,.000,0.6,1.0,0.57,1.2,2.9,.425,1.048,0.42
lac,Charles Smith, SG†,23,0,11.3,4.7,0.3,0.5,0.8,0.8,0.43,0.22,0.9,0.9,0.9,2.0,4.7,.421,0.6,1.9,.318,0.2,0.4,0.56,1.4,2.8,.492,1.019,0.49
lac,James Collins, G,23,0,4.5,2.6,0.3,0.3,0.6,0.1,0.26,0.13,0.3,0.5,0.4,0.9,2.4,.382,0.4,0.9,.450,0.3,0.6,0.57,0.5,1.5,.343,1.073,0.46
lac,Rodney Rogers, SF,76,70,32.9,15.1,2.0,3.5,5.6,2.7,1.22,0.50,2.5,3.2,1.0,5.6,12.3,.456,0.9,2.8,.340,3.0,4.3,0.69,4.7,9.5,.490,1.229,0.49
lal,Shaquille O'Neal, C,60,57,36.3,28.3,3.5,7.9,11.4,2.4,0.65,2.40,2.9,3.2,0.8,11.2,19.1,.584,0.0,0.0,.000,6.0,11.4,0.53,11.2,19.1,.584,1.481,0.58
lal,Corie Blount, PF,70,3,14.7,3.6,1.6,2.6,4.3,0.5,0.41,0.36,0.7,2.2,0.7,1.5,2.7,.572,0.0,0.1,.000,0.6,1.1,0.50,1.5,2.6,.585,1.353,0.57
lal,Rick Fox, SF,82,82,33.0,12.0,1.0,3.4,4.4,3.4,1.22,0.59,2.5,3.8,1.4,4.4,9.4,.471,1.0,3.2,.325,2.1,2.8,0.74,3.4,6.2,.547,1.275,0.53
lal,Jon Barry, SG,49,1,7.6,2.5,0.2,0.6,0.8,1.0,0.49,0.06,0.4,0.7,2.3,0.8,2.1,.365,0.4,1.2,.295,0.6,0.6,0.93,0.4,0.9,.465,1.163,0.45
lal,Sean Rooks, C,41,1,10.4,3.4,1.1,1.8,2.9,0.6,0.05,0.56,0.5,1.7,1.3,1.1,2.5,.455,0.0,0.0,.000,1.1,1.9,0.59,1.1,2.5,.455,1.376,0.46
lal,Kobe Bryant, SG,79,1,26.0,15.4,1.0,2.1,3.1,2.5,0.94,0.51,2.0,2.3,1.3,4.9,11.6,.428,0.9,2.8,.341,4.6,5.8,0.79,4.0,8.8,.456,1.336,0.47
lal,Robert Horry, PF,72,71,30.4,7.4,2.6,4.9,7.5,2.3,1.56,1.31,1.4,3.3,1.6,2.8,5.8,.476,0.3,1.3,.204,1.6,2.3,0.69,2.5,4.5,.554,1.276,0.50
lal,Shea Seals, G,4,0,2.3,1.0,0.8,0.3,1.0,0.0,0.25,0.00,0.0,0.3,0.0,0.3,2.0,.125,0.0,0.8,.000,0.5,1.0,0.50,0.3,1.2,.200,.500,0.13
lal,Elden Campbell, C,81,28,22.0,10.1,1.8,3.9,5.6,1.0,0.43,1.26,1.4,2.6,0.7,3.6,7.7,.463,0.0,0.0,.500,2.9,4.2,0.69,3.6,7.7,.463,1.308,0.46
lal,Eddie Jones, SG,80,80,36.4,16.9,1.1,2.7,3.8,3.1,2.00,0.69,1.8,2.1,1.7,6.1,12.6,.484,1.8,4.6,.389,2.9,3.8,0.76,4.3,8.0,.538,1.342,0.55
lal,Mario Bennett, F,45,4,7.9,3.9,1.3,1.5,2.8,0.4,0.42,0.24,0.5,1.4,0.9,1.8,3.0,.593,0.0,0.0,.500,0.4,1.0,0.36,1.8,3.0,.594,1.311,0.60
lal,Nick Van Exel, PG,64,46,32.1,13.8,0.5,2.5,3.0,6.9,1.00,0.09,1.6,1.9,4.3,4.9,11.6,.419,1.9,4.9,.389,2.1,2.7,0.79,3.0,6.7,.440,1.186,0.50
lal,Derek Fisher, PG,82,36,21.5,5.8,0.5,1.9,2.4,4.1,0.91,0.06,1.5,1.5,2.8,2.0,4.6,.434,0.4,1.0,.383,1.4,1.9,0.76,1.6,3.6,.448,1.254,0.47
phx,Dennis Scott, F†,29,3,17.0,6.2,0.3,1.4,1.7,0.8,0.34,0.24,0.4,1.1,2.0,2.4,5.6,.438,1.1,2.4,.449,0.3,0.4,0.67,1.3,3.2,.430,1.117,0.53
phx,John Williams, F,71,30,18.8,3.6,1.5,2.9,4.4,0.7,0.46,0.85,0.4,1.9,1.7,1.3,2.8,.470,0.0,0.0,.000,0.9,1.3,0.70,1.3,2.8,.470,1.262,0.47
phx,Steve Nash, PG,76,9,21.9,9.1,0.4,1.7,2.1,3.4,0.83,0.05,1.3,1.9,2.7,3.5,7.7,.459,1.1,2.6,.415,1.0,1.1,0.86,2.4,5.1,.481,1.183,0.53
phx,Danny Manning, F,70,11,25.6,13.5,1.6,4.0,5.6,2.0,1.01,0.66,1.4,2.9,1.4,5.6,10.8,.516,0.0,0.1,.000,2.4,3.2,0.74,5.6,10.7,.521,1.253,0.52
phx,Horacio Llamas, C,8,0,5.3,3.0,0.5,1.8,2.3,0.1,0.13,0.38,1.1,1.8,0.1,1.0,2.6,.381,0.1,0.4,.333,0.9,1.3,0.70,0.9,2.2,.389,1.143,0.40
phx,Antonio McDyess, PF,81,81,30.1,15.1,2.5,5.0,7.6,1.3,1.23,1.67,1.8,3.6,0.7,6.1,11.4,.536,0.0,0.0,.000,2.9,4.1,0.70,6.1,11.4,.537,1.321,0.54
phx,Cedric Ceballos, F†,35,16,17.9,9.5,1.5,2.8,4.3,1.0,0.63,0.23,1.1,1.7,0.9,3.7,7.4,.500,0.4,1.4,.300,1.7,2.4,0.71,3.3,6.0,.548,1.291,0.53
phx,Mark Bryant, F,70,22,15.9,4.2,1.3,2.2,3.5,0.7,0.51,0.21,0.8,2.6,0.8,1.6,3.2,.484,0.0,0.0,.000,1.0,1.4,0.77,1.6,3.2,.487,1.293,0.48
phx,Jason Kidd, PG,82,82,38.0,11.6,1.3,4.9,6.2,9.1,1.98,0.32,3.2,1.7,2.9,4.4,10.5,.416,0.9,2.8,.313,2.0,2.5,0.80,3.5,7.7,.454,1.111,0.46
phx,Kevin Johnson, G,50,12,25.8,9.5,0.7,2.6,3.3,4.9,0.54,0.16,2.0,1.1,2.4,3.1,6.9,.447,0.1,0.5,.154,3.2,3.7,0.87,3.0,6.4,.470,1.372,0.45
phx,Clifford Robinson, PF,80,64,29.5,14.2,1.9,3.2,5.1,2.1,1.15,1.13,1.8,3.1,1.2,5.4,11.2,.479,0.3,1.1,.321,3.1,4.5,0.69,5.1,10.1,.496,1.266,0.49
phx,Rex Chapman, G,68,67,33.3,15.9,0.4,2.1,2.5,3.0,1.04,0.21,1.7,1.5,1.8,6.0,14.1,.427,1.8,4.6,.386,2.1,2.8,0.78,4.2,9.5,.447,1.132,0.49
phx,Marko Milic, G,33,0,4.9,2.8,0.3,0.5,0.8,0.4,0.30,0.00,0.6,0.5,0.6,1.2,1.9,.609,0.1,0.2,.500,0.3,0.5,0.65,1.1,1.7,.621,1.438,0.63
phx,Brooks Thompson, G†,13,0,3.5,2.0,0.1,0.3,0.4,0.2,0.31,0.00,0.4,0.5,0.6,0.8,2.1,.370,0.4,1.2,.313,0.1,0.2,0.33,0.4,0.9,.455,.963,0.46
phx,George McCloud, F,63,13,19.3,7.2,0.7,2.7,3.5,1.3,0.86,0.21,1.0,2.1,1.3,2.7,6.8,.405,1.1,3.3,.341,0.6,0.8,0.76,1.6,3.5,.466,1.068,0.49
sac,Billy Owens, F,78,78,30.1,10.5,2.2,5.3,7.5,2.8,1.19,0.49,2.0,3.0,1.4,4.3,9.3,.464,0.3,0.9,.371,1.5,2.5,0.59,4.0,8.4,.474,1.124,0.48
sac,Michael Smith, F†,18,4,19.3,3.8,1.9,3.6,5.6,1.6,0.83,0.50,0.8,1.9,1.9,1.4,3.4,.426,0.0,0.0,.000,0.9,1.7,0.57,1.4,3.4,.426,1.131,0.43
sac,Otis Thorpe, C†,27,20,23.1,8.3,1.9,4.3,6.1,2.3,0.67,0.26,1.4,3.0,1.6,3.3,7.2,.459,0.0,0.0,.000,1.7,2.6,0.66,3.3,7.2,.461,1.155,0.46
sac,Mark Hendrickson, F,48,1,15.4,3.4,0.7,2.3,3.0,0.9,0.54,0.19,0.6,1.3,1.3,1.2,3.1,.389,0.0,0.1,.000,1.0,1.2,0.82,1.2,3.0,.403,1.094,0.39
sac,Terry Dehere, G,77,18,18.3,6.4,0.3,1.1,1.4,2.5,0.68,0.05,1.2,1.9,2.0,2.3,5.9,.399,0.6,1.7,.379,1.0,1.3,0.80,1.7,4.2,.408,1.084,0.45
sac,Mitch Richmond, G,70,70,36.7,23.2,0.7,2.6,3.3,4.0,1.26,0.21,2.6,2.2,1.5,7.8,17.4,.445,1.9,4.8,.389,5.8,6.7,0.86,5.9,12.6,.466,1.330,0.50
sac,Tariq Abdul-Wahad, SF,59,16,16.3,6.4,0.7,1.2,2.0,0.9,0.59,0.22,1.1,1.4,0.8,2.4,6.1,.403,0.1,0.3,.211,1.4,2.1,0.67,2.3,5.8,.414,1.053,0.41
sac,Corliss Williamson, PF,79,75,35.7,17.7,2.1,3.6,5.6,2.9,0.96,0.61,2.5,3.2,1.2,7.1,14.4,.495,0.0,0.1,.000,3.5,5.6,0.63,7.1,14.3,.499,1.235,0.49
sac,Lawrence Funderburke, PF,52,1,21.0,9.5,1.5,3.0,4.5,1.2,0.37,0.29,1.2,1.1,1.0,3.7,7.5,.490,0.0,0.1,.143,2.1,3.1,0.68,3.7,7.4,.496,1.264,0.49
sac,Chris Robinson, G†,19,0,14.3,5.7,0.5,1.3,1.7,1.5,0.63,0.16,0.9,1.5,1.6,2.2,5.8,.378,0.9,2.2,.405,0.4,0.7,0.50,1.3,3.6,.362,.973,0.45
sac,Mahmoud Abdul-Rauf, G,31,0,17.1,7.3,0.2,1.0,1.2,1.9,0.52,0.03,0.6,1.0,3.1,3.3,8.8,.377,0.2,1.0,.161,0.5,0.5,1.00,3.1,7.8,.405,.832,0.39
sac,Olden Polynice, C,70,25,20.8,7.9,2.5,3.8,6.3,1.5,0.53,0.64,1.4,2.3,1.1,3.6,7.7,.459,0.0,0.0,.000,0.7,1.6,0.45,3.6,7.7,.460,1.015,0.46
sac,Michael Stewart, PF,81,37,21.7,4.6,2.4,4.2,6.6,0.8,0.36,2.41,1.0,3.1,0.7,1.9,4.0,.480,0.0,0.0,.000,0.8,1.8,0.46,1.9,4.0,.480,1.161,0.48
sac,Derek Grimm, F,9,0,3.8,1.6,0.0,0.4,0.4,0.0,0.33,0.11,0.3,0.7,0.0,0.4,1.6,.286,0.4,1.3,.333,0.2,0.2,1.00,0.0,0.3,.000,1.000,0.43
sac,Bobby Hurley, G†,34,3,12.3,3.8,0.2,0.9,1.1,2.4,0.38,0.00,1.2,1.1,1.9,1.4,3.4,.409,0.1,0.4,.267,0.9,1.1,0.81,1.3,3.0,.430,1.113,0.43
sac,Anthony Johnson, PG,77,62,29.4,7.5,0.7,1.6,2.2,4.3,0.83,0.08,1.6,2.4,2.7,2.9,7.9,.371,0.5,1.7,.328,1.0,1.4,0.73,2.4,6.2,.383,.943,0.41
sac,Kevin Salvadori, C,16,0,5.4,0.3,0.3,0.9,1.3,0.2,0.00,0.69,0.3,0.8,0.6,0.1,0.8,.077,0.0,0.0,.000,0.2,0.4,0.50,0.1,0.8,.077,.385,0.08
chi,Joe Kleine, C,46,1,8.6,2.0,0.6,1.1,1.7,0.7,0.09,0.11,0.6,1.4,1.1,0.8,2.3,.368,0.0,0.0,.000,0.3,0.4,0.83,0.8,2.3,.368,.877,0.37
chi,Ron Harper, G,82,82,27.9,9.3,1.3,2.2,3.5,2.9,1.32,0.59,1.1,2.2,2.6,3.6,8.1,.441,0.2,1.0,.190,2.0,2.6,0.75,3.4,7.1,.477,1.149,0.45
chi,Jud Buechler, G,74,0,8.2,2.7,0.3,0.7,1.0,0.7,0.30,0.20,0.3,0.6,2.3,1.1,2.4,.483,0.3,0.9,.385,0.0,0.1,0.50,0.8,1.5,.541,1.125,0.55
chi,Scott Burrell, G,80,3,13.7,5.2,1.0,1.5,2.5,0.8,0.80,0.46,0.6,1.6,1.3,2.0,4.7,.424,0.6,1.8,.354,0.6,0.8,0.73,1.4,2.9,.468,1.109,0.49
chi,Rusty LaRue, SG,14,0,10.0,3.5,0.1,0.5,0.6,0.4,0.21,0.07,0.4,0.9,0.8,1.4,3.5,.408,0.3,1.1,.250,0.4,0.6,0.63,1.1,2.4,.485,1.000,0.45
chi,Dennis Rodman, F,80,66,35.7,4.7,5.3,9.8,15.0,2.9,0.59,0.23,1.8,3.0,1.6,1.9,4.5,.431,0.1,0.3,.174,0.8,1.4,0.55,1.8,4.2,.448,1.042,0.44
chi,Steve Kerr, G,50,0,22.4,7.5,0.3,1.3,1.5,1.9,0.52,0.10,0.5,1.4,3.6,2.7,6.0,.454,1.1,2.6,.438,0.9,1.0,0.92,1.6,3.4,.465,1.245,0.55
chi,Keith Booth, F,6,0,2.8,1.7,0.3,0.3,0.7,0.2,0.00,0.00,0.5,0.5,0.3,0.3,1.0,.333,0.0,0.2,.000,1.0,1.0,1.00,0.3,0.8,.400,1.667,0.33
chi,Luc Longley, C,58,58,29.4,11.4,1.9,3.9,5.9,2.8,0.59,1.07,2.2,3.6,1.2,4.8,10.5,.455,0.0,0.0,.000,1.9,2.6,0.74,4.8,10.5,.455,1.089,0.45
chi,Dickey Simpkins, F†,21,0,11.3,3.7,0.4,1.1,1.5,0.8,0.19,0.14,0.6,1.7,1.3,1.2,2.0,.634,0.0,0.0,.000,1.2,2.1,0.59,1.2,2.0,.650,1.902,0.63
chi,David Vaughn, F†,3,0,2.0,1.3,0.0,0.3,0.3,0.0,0.00,0.00,0.0,0.3,0.0,0.3,0.3,1.000,0.0,0.0,.000,0.7,1.3,0.50,0.3,0.3,1.000,4.000,1.00
chi,Randy Brown, G,71,6,16.2,4.1,0.5,0.8,1.3,2.1,1.00,0.17,0.9,1.7,2.4,1.6,4.3,.384,0.0,0.1,.000,0.8,1.1,0.72,1.6,4.2,.391,.954,0.38
chi,Scottie Pippen, SF,44,44,37.5,19.1,1.2,4.0,5.2,5.8,1.80,0.98,2.5,2.6,2.3,7.2,16.0,.447,1.4,4.4,.318,3.4,4.4,0.78,5.8,11.6,.496,1.195,0.49
chi,Jason Caffey, F†,51,8,13.9,5.3,1.5,1.9,3.4,0.7,0.25,0.33,0.9,1.8,0.8,2.0,3.9,.503,0.0,0.0,.000,1.3,2.0,0.66,2.0,3.9,.505,1.347,0.50
chi,Toni Kukoc, SF,74,52,30.2,13.3,1.6,2.8,4.4,4.2,1.03,0.50,2.1,2.0,2.0,5.2,11.4,.455,0.9,2.4,.362,2.1,3.0,0.71,4.3,9.0,.480,1.170,0.49
chi,Bill Wennington, C,48,8,9.7,3.5,0.7,1.0,1.7,0.4,0.08,0.10,0.3,1.6,1.2,1.6,3.6,.436,0.0,0.0,.000,0.4,0.4,0.81,1.6,3.6,.436,.971,0.44
chi,Michael Jordan, G,82,82,38.8,28.7,1.6,4.2,5.8,3.5,1.72,0.55,2.3,1.8,1.5,10.7,23.1,.465,0.4,1.5,.238,6.9,8.8,0.78,10.3,21.6,.482,1.245,0.47
cle,Wesley Person, SF,82,82,39.0,14.7,0.8,3.6,4.4,2.3,1.57,0.60,1.3,1.3,1.7,5.4,11.7,.460,2.3,5.5,.430,1.6,2.1,0.78,3.1,6.2,.486,1.258,0.56
cle,Shawn Kemp, C,80,80,34.6,18.0,2.7,6.6,9.3,2.5,1.35,1.13,3.4,3.9,0.7,6.5,14.6,.445,0.0,0.1,.250,5.1,7.0,0.73,6.5,14.5,.446,1.239,0.45
cle,Danny Ferry, F,69,3,15.0,4.2,0.3,1.3,1.7,0.9,0.38,0.25,0.8,1.7,1.1,1.6,4.1,.395,0.5,1.4,.333,0.5,0.6,0.80,1.1,2.7,.428,1.017,0.45
cle,Brevin Knight, PG,80,76,31.0,9.0,0.8,2.3,3.2,8.2,2.45,0.23,2.4,3.4,3.4,3.3,7.4,.441,0.0,0.1,.000,2.5,3.1,0.80,3.3,7.3,.446,1.221,0.44
cle,Scott Brooks, G,43,0,7.3,1.8,0.1,0.6,0.7,1.1,0.42,0.07,0.3,0.6,4.1,0.7,1.5,.424,0.1,0.3,.455,0.4,0.5,0.90,0.6,1.2,.418,1.197,0.46
cle,Shawnelle Scott, C,41,0,4.6,1.1,0.5,1.0,1.4,0.2,0.15,0.20,0.2,1.1,0.8,0.4,0.9,.444,0.0,0.0,.000,0.3,0.4,0.67,0.4,0.9,.444,1.222,0.44
cle,Tony Dumas, G,7,0,6.7,2.0,0.1,0.6,0.7,0.7,0.00,0.00,0.7,0.7,1.0,0.9,1.7,.500,0.3,0.6,.500,0.0,0.4,0.00,0.6,1.1,.500,1.167,0.58
cle,Bob Sura, PG,46,4,20.5,5.8,0.5,1.5,2.0,3.7,0.96,0.15,2.0,2.5,1.8,1.9,5.0,.377,0.4,1.3,.317,1.6,2.8,0.56,1.5,3.7,.398,1.156,0.42
cle,Derek Anderson, SG,66,13,27.9,11.7,0.8,2.0,2.8,3.4,1.30,0.20,1.9,2.1,1.8,3.6,8.9,.408,0.3,1.3,.202,4.2,4.8,0.87,3.3,7.6,.442,1.314,0.42
cle,Vitaly Potapenko, C,80,0,17.7,7.1,1.4,2.5,3.9,0.7,0.34,0.35,1.7,2.5,0.4,2.9,6.1,.480,0.0,0.0,.000,1.3,1.8,0.71,2.9,6.1,.480,1.168,0.48
cle,Zydrunas Ilgauskas, C,82,81,29.0,13.9,3.4,5.4,8.8,0.9,0.63,1.65,1.8,3.5,0.5,5.5,10.7,.518,0.0,0.0,.250,2.8,3.7,0.76,5.5,10.7,.519,1.300,0.52
cle,Henry James, F,28,0,5.9,2.9,0.1,0.5,0.5,0.2,0.04,0.04,0.4,0.9,0.4,0.9,2.1,.407,0.4,0.9,.440,0.8,0.8,0.95,0.5,1.2,.382,1.356,0.50
cle,Mitchell Butler, SG,18,0,11.4,2.1,0.3,0.9,1.2,1.0,0.44,0.00,0.4,1.4,2.3,0.8,2.6,.319,0.1,0.3,.167,0.3,0.6,0.60,0.7,2.3,.341,.787,0.33
cle,Greg Graham, G,6,0,9.3,2.7,0.0,0.2,0.2,1.0,0.17,0.00,1.7,1.2,0.6,1.2,2.0,.583,0.0,0.5,.000,0.3,0.3,1.00,1.2,1.5,.778,1.333,0.58
cle,Carl Thomas, G†,29,0,9.4,2.7,0.2,1.1,1.3,0.3,0.55,0.17,0.4,0.9,0.8,0.9,2.4,.386,0.5,1.3,.395,0.3,0.4,0.62,0.4,1.1,.375,1.100,0.49
cle,Cedric E. Henderson, F,82,71,30.8,10.1,0.9,3.1,4.0,2.0,1.17,0.55,2.0,2.9,1.0,4.2,8.8,.480,0.0,0.0,.000,1.7,2.3,0.72,4.2,8.8,.483,1.148,0.48
det,Jerry Stackhouse, SF†,57,15,31.5,15.7,1.4,2.0,3.3,3.1,1.02,0.67,2.6,2.1,1.2,5.2,12.1,.428,0.5,2.6,.208,4.8,6.1,0.78,4.7,9.5,.488,1.295,0.45
det,Scot Pollard, C,33,0,9.6,2.7,1.0,1.2,2.2,0.3,0.24,0.30,0.4,1.5,0.8,1.1,2.1,.500,0.0,0.0,.000,0.6,0.7,0.83,1.1,2.1,.500,1.271,0.50
det,Lindsey Hunter, SG,71,67,35.3,12.1,0.9,2.6,3.5,3.2,1.73,0.14,1.5,2.5,2.0,4.5,11.6,.383,1.2,3.7,.321,2.0,2.8,0.74,3.3,7.9,.412,1.044,0.43
det,Grant Long, F,40,17,18.5,3.5,1.4,2.3,3.8,0.6,0.73,0.30,0.6,2.3,1.1,1.3,2.9,.427,0.0,0.1,.000,1.0,1.4,0.72,1.3,2.8,.442,1.205,0.43
det,Jerome Williams, PF,77,3,16.9,5.3,2.2,2.7,4.9,0.6,0.66,0.13,0.8,1.9,0.8,2.0,3.7,.524,0.0,0.0,.000,1.4,2.2,0.65,2.0,3.7,.526,1.424,0.52
det,Rick Mahorn, F,59,0,12.0,2.4,1.1,2.2,3.3,0.3,0.24,0.12,0.6,2.1,0.4,1.0,2.2,.457,0.0,0.0,.000,0.4,0.6,0.68,1.0,2.2,.457,1.093,0.46
det,Steve Henson, G,23,0,2.8,1.6,0.0,0.1,0.1,0.2,0.04,0.00,0.3,0.4,0.7,0.6,1.1,.500,0.1,0.3,.375,0.3,0.3,1.00,0.5,0.8,.556,1.385,0.56
det,Aaron McKie, SG†,24,1,19.7,4.5,1.0,1.8,2.8,1.6,0.96,0.04,1.0,2.0,1.6,1.8,4.3,.413,0.1,0.7,.176,0.8,1.0,0.87,1.7,3.6,.460,1.048,0.43
det,Don Reid, F,68,44,14.6,3.5,1.1,1.4,2.6,0.4,0.37,0.81,0.4,2.7,0.9,1.4,2.6,.534,0.0,0.0,.000,0.7,1.0,0.70,1.4,2.6,.534,1.352,0.53
det,Eric Montross, C†,28,10,12.6,2.5,1.5,2.4,3.8,0.1,0.21,0.54,0.5,2.4,0.3,1.1,2.4,.456,0.0,0.0,.000,0.3,0.8,0.43,1.1,2.4,.456,1.044,0.46
det,Theo Ratliff, C†,24,12,24.4,6.5,1.9,3.1,5.0,0.6,0.50,2.29,1.4,3.5,0.4,2.4,4.6,.514,0.0,0.0,.000,1.8,2.6,0.68,2.4,4.6,.514,1.414,0.51
det,Joe Dumars, G,72,72,32.3,13.1,0.2,1.3,1.4,3.5,0.61,0.03,1.2,1.4,3.0,4.6,11.0,.416,2.2,5.9,.371,1.8,2.1,0.82,2.4,5.1,.468,1.192,0.52
det,Charles O'Bannon, G,30,0,7.8,2.1,0.5,0.6,1.1,0.6,0.30,0.03,0.3,0.5,1.9,0.9,2.3,.377,0.0,0.1,.000,0.4,0.5,0.80,0.9,2.2,.394,.928,0.38
det,Malik Sealy, G,77,10,21.3,7.7,0.6,2.2,2.8,1.3,0.84,0.26,1.0,2.0,1.3,2.8,6.6,.428,0.1,0.5,.220,1.9,2.4,0.82,2.7,6.1,.446,1.170,0.44
det,Bison Dele, C,78,78,33.6,16.2,2.9,6.1,8.9,1.2,0.86,0.71,2.3,3.2,0.5,6.8,13.3,.511,0.0,0.0,.333,2.5,3.6,0.71,6.8,13.3,.511,1.213,0.51
det,Grant Hill, SF,81,81,40.7,21.1,1.1,6.5,7.7,6.8,1.77,0.65,3.5,2.4,1.9,7.6,16.8,.452,0.0,0.3,.143,5.9,8.0,0.74,7.6,16.5,.457,1.258,0.45
ind,Antonio Davis, PF,82,12,26.7,9.6,2.3,4.5,6.8,0.7,0.55,0.88,1.3,2.9,0.6,3.1,6.4,.481,0.0,0.0,.000,3.4,4.9,0.70,3.1,6.4,.484,1.487,0.48
ind,Travis Best, PG,82,0,18.9,6.5,0.3,1.1,1.5,3.4,1.04,0.06,1.4,2.4,2.5,2.5,5.9,.419,0.3,0.9,.300,1.4,1.6,0.86,2.2,5.0,.439,1.115,0.44
ind,Chris Mullin, F,82,82,26.5,11.3,0.5,2.6,3.0,2.3,1.16,0.48,1.4,2.3,1.6,4.1,8.4,.481,1.3,3.0,.440,1.9,2.0,0.94,2.8,5.4,.503,1.340,0.56
ind,Mark West, C,15,1,7.0,1.5,0.4,0.6,1.0,0.1,0.13,0.27,0.5,1.0,0.3,0.7,1.4,.476,0.0,0.0,.000,0.2,0.4,0.50,0.7,1.4,.476,1.095,0.48
ind,Reggie Miller, SG,81,81,34.5,19.5,0.6,2.3,2.9,2.1,0.96,0.14,1.6,1.8,1.3,6.4,13.3,.477,2.0,4.7,.429,4.7,5.4,0.87,4.4,8.6,.504,1.460,0.55
ind,Austin Croshere, PF,26,0,9.3,2.9,0.4,1.3,1.7,0.3,0.35,0.19,0.5,1.2,0.6,1.2,3.3,.372,0.2,0.5,.308,0.3,0.5,0.57,1.0,2.8,.384,.884,0.40
ind,Mark Pope, C,28,0,6.9,1.4,0.3,0.6,0.9,0.3,0.11,0.21,0.4,1.3,0.7,0.5,1.5,.341,0.0,0.1,.333,0.4,0.6,0.59,0.5,1.4,.342,.951,0.35
ind,Mark Jackson, PG,82,82,29.4,8.3,0.8,3.1,3.9,8.7,1.02,0.02,2.1,1.6,4.1,3.0,7.3,.416,0.5,1.7,.314,1.7,2.2,0.76,2.5,5.6,.447,1.134,0.45
ind,Jalen Rose, SG,82,0,20.8,9.4,0.3,2.0,2.4,1.9,0.68,0.17,1.6,2.1,1.2,3.5,7.4,.478,0.3,0.9,.342,2.0,2.8,0.73,3.2,6.5,.496,1.270,0.50
ind,Fred Hoiberg, SG,65,1,13.4,4.0,0.2,1.7,1.9,0.7,0.62,0.05,0.3,1.6,2.0,1.3,3.4,.383,0.5,1.3,.376,0.9,1.1,0.86,0.8,2.1,.387,1.176,0.45
ind,Rik Smits, C,73,69,28.6,16.7,1.7,5.2,6.9,1.4,0.55,1.21,1.8,3.3,0.8,7.0,14.2,.495,0.0,0.0,.000,2.6,3.3,0.78,7.0,14.2,.497,1.171,0.50
