TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
den,Mahmoud Abdul-Rauf, G,73,43,28.5,16.0,0.4,1.4,1.9,3.6,1.05,0.12,1.6,1.7,2.2,6.5,13.8,.470,1.1,2.9,.386,1.9,2.1,0.88,5.4,10.9,.492,1.159,0.51
den,Greg Grant, G,14,0,10.8,2.2,0.1,0.5,0.6,3.1,0.43,0.14,1.0,1.4,3.1,0.7,2.4,.303,0.1,0.5,.286,0.6,0.9,0.75,0.6,1.9,.308,.939,0.33
den,Bison Dele, C,63,10,20.0,7.9,1.6,3.2,4.7,0.8,0.60,0.68,1.8,3.3,0.5,3.1,5.3,.589,0.0,0.0,.000,1.7,2.6,0.65,3.1,5.3,.589,1.495,0.59
den,Reggie Slater, F,25,0,9.4,4.8,0.8,1.4,2.3,0.5,0.28,0.12,1.0,1.9,0.5,1.6,3.2,.494,0.0,0.0,.000,1.6,2.2,0.73,1.6,3.2,.494,1.481,0.49
den,Jalen Rose, SG,81,37,22.2,8.2,0.7,2.0,2.7,4.8,0.80,0.27,2.0,2.5,2.4,2.8,6.2,.454,0.4,1.4,.316,2.1,2.9,0.74,2.4,4.8,.495,1.326,0.49
min,Donyell Marshall, PF†,40,8,25.9,10.8,1.6,3.3,4.9,1.4,0.63,1.25,1.5,1.6,1.0,4.0,10.6,.374,0.8,2.7,.302,2.1,3.1,0.68,3.2,7.9,.397,1.019,0.41
min,Mike Brown, C,27,0,7.9,1.3,0.3,1.3,1.7,0.4,0.26,0.00,0.6,1.3,0.6,0.4,1.5,.250,0.0,0.0,.000,0.6,1.0,0.56,0.4,1.5,.256,.875,0.25
min,Stacey King, F,50,10,15.8,5.3,1.1,2.2,3.3,0.5,0.48,0.40,1.3,2.5,0.4,2.0,4.2,.467,0.0,0.0,.000,1.4,2.0,0.67,2.0,4.2,.469,1.255,0.47
min,Christian Laettner, PF,81,80,34.2,16.3,2.0,5.5,7.6,2.9,1.25,1.07,2.8,3.7,1.0,5.6,11.4,.489,0.2,0.5,.325,5.0,6.2,0.82,5.4,10.9,.497,1.437,0.50
min,Andres Guibert, F,17,0,9.8,2.6,0.9,1.7,2.6,0.6,0.47,0.06,0.7,1.7,0.8,0.9,2.8,.340,0.0,0.2,.000,0.8,1.1,0.68,0.9,2.6,.372,.957,0.34
min,Howard Eisley, PG†,34,4,14.6,3.3,0.3,0.9,1.2,2.3,0.53,0.15,1.2,2.3,1.8,1.1,3.1,.352,0.2,0.9,.250,0.9,1.2,0.78,0.9,2.2,.397,1.076,0.39
min,Askia Jones, G,11,0,12.6,4.1,0.5,0.5,1.0,1.5,0.55,0.00,0.8,1.7,1.8,1.4,4.0,.341,0.2,1.1,.167,1.2,1.5,0.81,1.2,2.9,.406,1.023,0.36
min,Charles Shackleford, C,21,2,11.4,4.5,0.8,2.4,3.2,0.4,0.38,0.29,0.4,2.2,1.0,1.9,3.1,.600,0.0,0.0,.000,0.8,1.0,0.80,1.9,3.1,.600,1.446,0.60
min,Darrick Martin, PG,34,9,23.6,7.5,0.4,1.5,1.9,3.9,1.00,0.00,1.8,2.6,2.1,2.8,6.9,.408,0.2,1.1,.184,1.7,1.9,0.88,2.6,5.8,.451,1.090,0.42
min,Chris Smith, G,64,17,16.8,5.0,0.2,0.9,1.1,2.3,0.50,0.34,0.8,1.9,2.9,1.8,4.1,.439,0.7,1.7,.435,0.6,1.0,0.65,1.1,2.4,.442,1.212,0.53
min,Micheal Williams, G,1,1,28.0,6.0,0.0,1.0,1.0,3.0,2.00,0.00,3.0,3.0,1.0,1.0,4.0,.250,0.0,0.0,.000,4.0,5.0,0.80,1.0,4.0,.250,1.500,0.25
min,Tom Gugliotta, PF†,31,17,32.8,14.4,1.6,5.6,7.2,4.5,1.97,0.90,2.6,2.8,1.7,5.2,11.5,.454,0.9,2.8,.318,3.0,3.9,0.76,4.3,8.7,.498,1.246,0.49
min,Sean Rooks, C,80,70,30.1,10.9,2.1,4.0,6.1,1.2,0.36,0.89,1.8,2.6,0.7,3.6,7.7,.470,0.0,0.1,.000,3.6,4.8,0.76,3.6,7.6,.474,1.411,0.47
min,Doug West, F,71,65,32.8,12.9,0.8,2.4,3.2,2.6,0.92,0.34,1.8,3.5,1.5,4.9,10.7,.461,0.2,0.9,.180,2.9,3.5,0.84,4.7,9.8,.485,1.206,0.47
min,Isaiah Rider, G,75,67,35.3,20.4,1.2,2.1,3.3,3.3,0.92,0.31,3.1,2.6,1.1,7.4,16.7,.447,1.9,5.3,.351,3.7,4.5,0.82,5.5,11.4,.491,1.227,0.50
min,Winston Garland, G,73,58,26.5,6.1,0.7,1.6,2.3,4.4,0.97,0.18,1.4,2.5,3.0,2.3,5.6,.415,0.3,1.0,.253,1.2,1.5,0.79,2.0,4.6,.451,1.093,0.44
min,Greg Foster, C†,61,0,13.9,4.6,1.1,2.3,3.4,0.4,0.21,0.33,0.9,2.1,0.4,1.8,3.8,.470,0.1,0.4,.304,0.9,1.3,0.70,1.7,3.4,.488,1.211,0.48
min,Pat Durham, F,59,2,14.4,5.1,0.6,1.0,1.6,0.9,0.61,0.54,0.8,1.9,1.2,2.0,4.0,.494,0.1,0.4,.192,1.1,1.6,0.66,1.9,3.6,.531,1.274,0.50
okc,Detlef Schrempf, F,82,82,35.2,19.2,1.6,4.5,6.2,3.8,1.13,0.43,2.1,3.1,1.8,6.4,12.2,.523,1.1,2.2,.514,5.3,6.4,0.84,5.3,10.0,.525,1.577,0.57
okc,Byron Houston, F,39,0,6.6,3.4,0.5,0.9,1.4,0.2,0.33,0.13,0.5,1.3,0.3,1.3,2.7,.458,0.2,0.6,.273,0.7,1.0,0.74,1.1,2.1,.506,1.234,0.49
okc,Shawn Kemp, C,82,79,32.7,18.7,3.9,7.0,10.9,1.8,1.24,1.49,3.2,4.1,0.6,6.6,12.2,.547,0.0,0.1,.286,5.3,7.1,0.75,6.6,12.1,.548,1.535,0.55
okc,Gary Payton, PG,82,82,36.8,20.6,1.3,2.1,3.4,7.1,2.49,0.16,2.5,2.5,2.9,8.4,16.4,.509,0.9,2.8,.302,3.0,4.2,0.72,7.5,13.6,.553,1.256,0.54
okc,Rich King, C,2,0,3.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.5,0.0,0.0,1.0,.000,0.0,0.0,.000,0.0,1.0,0.00,0.0,1.0,.000,.000,0.00
okc,Sarunas Marciulionis, G,66,4,18.1,9.3,0.3,0.8,1.0,1.7,1.09,0.05,1.5,1.9,1.1,3.3,6.9,.473,0.5,1.3,.402,2.2,3.0,0.73,2.8,5.6,.489,1.339,0.51
okc,Dontonio Wingfield, F,20,0,4.1,2.3,0.6,1.0,1.5,0.2,0.25,0.15,0.4,0.8,0.4,0.9,2.6,.353,0.1,0.6,.167,0.4,0.5,0.80,0.8,2.0,.410,.902,0.37
okc,Kendall Gill, SF,73,58,29.1,13.7,1.4,2.6,4.0,2.6,1.60,0.38,1.9,2.5,1.4,5.4,11.8,.457,0.9,2.3,.368,2.1,2.9,0.74,4.5,9.5,.479,1.168,0.49
okc,Vincent Askew, F,71,1,24.2,9.9,0.9,1.6,2.5,2.5,0.69,0.18,1.2,2.7,2.1,3.5,7.1,.492,0.4,1.3,.330,2.5,3.4,0.74,3.1,5.8,.529,1.395,0.52
okc,Bill Cartwright, C,29,19,14.8,2.4,0.9,2.1,3.0,0.3,0.21,0.10,0.6,2.4,0.6,0.9,2.4,.391,0.0,0.0,.000,0.5,0.8,0.63,0.9,2.4,.391,1.000,0.39
okc,Nate McMillan, G,80,18,25.9,5.2,0.8,3.0,3.8,5.3,2.06,0.66,1.6,3.4,3.3,2.1,5.0,.418,0.7,1.9,.342,0.4,0.7,0.59,1.4,3.1,.467,1.055,0.48
okc,Steve Scheffler, C,18,0,5.7,2.2,0.4,0.8,1.3,0.2,0.11,0.11,0.2,0.5,1.3,0.7,1.3,.522,0.0,0.0,.000,0.8,1.0,0.83,0.7,1.3,.522,1.696,0.52
okc,Ervin Johnson, C,64,30,14.2,3.1,1.6,2.9,4.5,0.3,0.27,1.05,0.8,2.5,0.3,1.3,3.0,.443,0.0,0.0,.000,0.5,0.7,0.63,1.3,3.0,.445,1.036,0.44
okc,Sam Perkins, C,82,37,28.7,12.7,1.2,3.7,4.9,1.6,0.88,0.55,0.9,2.3,1.8,4.2,9.0,.466,1.7,4.2,.397,2.6,3.3,0.80,2.5,4.8,.526,1.406,0.56
por,Steve Henson, G,37,0,10.3,3.2,0.1,0.6,0.7,2.3,0.24,0.00,0.8,1.4,2.8,1.0,2.3,.430,0.6,1.4,.442,0.6,0.7,0.88,0.4,0.9,.412,1.384,0.56
por,Harvey Grant, F,75,14,23.6,9.1,1.4,2.4,3.8,1.1,0.75,0.71,0.8,2.2,1.3,3.8,8.3,.461,0.1,0.3,.308,1.4,1.9,0.71,3.7,8.0,.467,1.100,0.47
por,James Robinson, G,71,25,21.7,9.2,0.6,1.3,1.9,2.5,0.68,0.18,1.8,2.0,1.4,3.6,8.8,.409,1.1,3.1,.341,0.9,1.5,0.59,2.5,5.7,.446,1.043,0.47
por,Jerome Kersey, F,63,0,18.1,8.1,1.5,2.6,4.1,1.3,0.83,0.56,1.0,2.7,1.3,3.2,7.8,.415,0.1,0.4,.259,1.5,2.0,0.77,3.1,7.4,.424,1.039,0.42
por,Clyde Drexler, G†,41,41,34.8,22.0,2.0,3.7,5.7,5.1,1.80,0.54,2.4,2.9,2.1,7.4,17.4,.428,2.1,5.9,.363,5.0,6.0,0.83,5.3,11.5,.462,1.270,0.49
por,Otis Thorpe, C†,34,0,26.7,13.5,2.6,4.3,6.9,1.6,0.56,0.44,1.6,3.6,1.0,5.3,9.3,.568,0.0,0.1,.000,2.9,4.5,0.65,5.3,9.2,.576,1.454,0.57
por,James Edwards, C,28,0,9.5,2.7,0.4,1.2,1.5,0.3,0.18,0.29,0.5,1.6,0.6,1.1,3.0,.386,0.0,0.0,.000,0.4,0.6,0.65,1.1,3.0,.386,.904,0.39
por,Chris Dudley, C,82,82,27.4,5.5,4.0,5.4,9.3,0.4,0.52,1.54,1.0,3.5,0.4,2.2,5.4,.406,0.0,0.0,.000,1.0,2.2,0.46,2.2,5.4,.407,1.002,0.41
por,Tracy Murray, SF†,29,3,10.8,5.9,0.6,0.7,1.3,0.5,0.24,0.03,0.7,1.4,0.7,2.2,5.3,.412,0.6,1.4,.390,1.0,1.2,0.82,1.6,3.9,.420,1.111,0.46
por,Aaron McKie, SG,45,20,18.4,6.5,0.8,2.1,2.9,2.0,0.80,0.36,0.9,2.2,2.3,2.6,5.8,.444,0.2,0.6,.393,1.1,1.6,0.68,2.4,5.2,.451,1.123,0.47
por,Buck Williams, F,82,82,29.5,9.2,3.1,5.1,8.2,1.0,0.82,0.84,1.5,3.1,0.7,3.8,7.4,.512,0.0,0.0,.500,1.7,2.5,0.67,3.8,7.4,.512,1.253,0.51
por,Mark Bryant, F,49,0,13.4,5.0,1.1,2.2,3.3,0.6,0.39,0.33,0.8,2.2,0.7,2.1,3.9,.526,0.0,0.0,.500,0.8,1.3,0.65,2.1,3.9,.526,1.271,0.53
por,Negele Knight, G†,3,0,14.3,6.0,0.3,0.7,1.0,3.7,0.33,0.00,1.3,1.7,2.8,2.3,5.0,.467,0.0,0.0,.000,1.3,1.3,1.00,2.3,5.0,.467,1.200,0.47
por,Clifford Robinson, PF,75,73,36.3,21.3,2.0,3.6,5.6,2.6,1.05,1.09,2.1,3.2,1.3,8.0,17.6,.452,1.9,5.1,.371,3.5,5.1,0.69,6.1,12.5,.486,1.213,0.51
por,Terry Porter, G,35,9,22.0,8.9,0.5,1.8,2.3,3.8,0.86,0.06,1.7,1.7,2.3,3.0,7.6,.393,1.3,3.3,.386,1.7,2.3,0.71,1.7,4.3,.399,1.169,0.48
por,Rod Strickland, PG,64,61,35.4,18.9,1.1,3.8,5.0,8.8,1.92,0.14,3.3,1.8,2.7,6.9,14.8,.466,0.7,1.9,.374,4.4,5.9,0.74,6.2,12.9,.480,1.280,0.49
utah,John Stockton, G,82,82,35.0,14.7,0.7,2.4,3.1,12.3,2.37,0.27,3.3,2.6,3.8,5.2,9.6,.542,1.2,2.8,.449,3.0,3.7,0.80,4.0,6.8,.580,1.525,0.61
utah,Jamie Watson, G,60,1,11.2,3.3,0.3,1.0,1.2,1.0,0.58,0.18,0.9,1.4,1.2,1.3,2.5,.500,0.1,0.3,.263,0.6,0.9,0.68,1.2,2.2,.534,1.283,0.52
utah,Blue Edwards, G†,36,0,16.8,6.6,0.7,1.1,1.8,0.8,0.67,0.17,1.2,2.2,0.7,2.7,5.5,.495,0.3,0.9,.344,0.9,1.2,0.76,2.4,4.6,.524,1.207,0.52
utah,Antoine Carr, F,78,4,21.5,9.6,1.0,2.4,3.4,0.9,0.31,0.87,1.1,3.2,0.8,3.7,7.0,.531,0.0,0.1,.250,2.1,2.6,0.82,3.7,6.9,.533,1.366,0.53
utah,Bryon Russell, SF,63,15,13.7,4.5,0.7,1.5,2.2,0.5,0.76,0.17,0.7,1.6,0.8,1.7,3.8,.437,0.2,0.7,.295,1.0,1.5,0.67,1.5,3.1,.469,1.189,0.46
utah,Karl Malone, PF,82,82,38.1,26.7,1.9,8.7,10.6,3.5,1.57,1.04,2.9,3.3,1.2,10.1,18.9,.536,0.1,0.5,.268,6.3,8.5,0.74,10.0,18.4,.543,1.413,0.54
utah,Jay Humphries, G†,12,0,12.4,0.8,0.2,0.7,0.8,0.8,0.58,0.00,1.0,2.1,0.8,0.3,2.1,.160,0.2,0.3,.667,0.0,0.0,0.00,0.1,1.8,.091,.400,0.20
utah,Adam Keefe, F,75,0,16.9,6.1,1.8,2.6,4.4,0.4,0.48,0.33,0.8,1.9,0.5,2.3,4.0,.577,0.0,0.0,.000,1.6,2.3,0.68,2.3,4.0,.577,1.547,0.58
utah,John Crotty, G,80,0,12.7,3.7,0.3,0.9,1.2,2.6,0.49,0.08,0.9,1.3,2.9,1.2,2.9,.403,0.1,0.5,.306,1.2,1.5,0.81,1.1,2.4,.421,1.277,0.43
utah,Felton Spencer, C,34,34,26.6,9.3,2.6,5.0,7.6,0.5,0.35,0.94,2.0,3.9,0.3,3.1,6.3,.488,0.0,0.0,.000,3.1,4.0,0.79,3.1,6.3,.488,1.474,0.49
utah,James Donaldson, C,43,40,14.3,2.6,0.4,2.0,2.5,0.3,0.14,0.65,0.5,1.5,0.6,1.0,1.7,.595,0.0,0.0,.000,0.5,0.7,0.71,1.0,1.7,.595,1.486,0.59
utah,Tom Chambers, F,81,4,15.3,6.2,0.8,1.8,2.6,0.9,0.31,0.37,0.6,2.1,1.4,2.4,5.3,.457,0.0,0.3,.167,1.3,1.7,0.81,2.4,5.0,.474,1.178,0.46
utah,David Benoit, F,71,67,25.9,10.4,1.4,3.8,5.2,0.8,0.63,0.66,1.1,2.6,0.8,4.0,8.3,.486,0.5,1.6,.330,1.9,2.2,0.84,3.5,6.7,.523,1.261,0.52
utah,Jeff Hornacek, G,81,81,33.3,16.5,0.7,1.9,2.6,4.3,1.59,0.21,1.8,2.2,2.4,6.0,11.6,.514,1.1,2.7,.406,3.5,4.0,0.88,4.9,8.9,.547,1.427,0.56
utah,Walter Bond, G†,18,0,13.3,5.4,0.4,1.1,1.5,0.9,0.28,0.22,0.8,2.1,1.2,2.0,4.0,.500,0.8,2.1,.378,0.6,0.9,0.69,1.2,1.9,.629,1.347,0.60
