PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,AFG%
Dahntay Jones,SG,71,4,13.6,4.0,0.3,1.2,1.5,0.5,0.54,0.21,0.7,1.5,1.5,3.6999999999999997,0.414,0.0,0.3,0.14300000000000002,0.8,1.3,0.65,1.5,3.4,0.43799999999999994,0.42
Hakim Warrick,PF,68,2,10.6,4.1,0.6,1.5,2.1,0.4,0.21,0.31,0.8,1.7,1.5,3.4,0.44299999999999995,0.0,0.0,0.0,1.1,1.7,0.66,1.5,3.4,0.44299999999999995,0.44
Damon Stoudamire,PG,27,27,31.9,11.7,0.9,2.7,3.5,4.7,0.7,0.04,2.0,1.8,4.2,10.6,0.397,1.3,3.9,0.34600000000000003,2.0,2.3,0.85,2.9,6.7,0.42599999999999993,0.46
Lawrence Roberts,PF,33,0,5.5,1.5,0.8,0.7,1.5,0.2,0.24,0.06,0.2,0.9,0.6,1.3,0.455,0.0,0.1,0.0,0.3,0.7,0.48,0.6,1.2,0.47600000000000003,0.45
Antonio Burks,PG,57,1,10.0,2.0,0.1,0.6,0.6,1.3,0.35,0.0,0.6,0.8,0.9,2.5,0.3539999999999999,0.0,0.1,0.16699999999999998,0.2,0.4,0.42999999999999994,0.9,2.4,0.36200000000000004,0.36
Chris Andersen,PF,32,2,17.8,5.0,1.9,2.9,4.8,0.2,0.25,1.28,0.8,2.6,1.8,3.1,0.5710000000000001,0.0,0.0,0.0,1.5,3.2,0.48,1.8,3.1,0.5710000000000001,0.57
Speedy Claxton,PG,71,3,28.4,12.3,0.5,2.2,2.7,4.8,1.52,0.08,2.2,2.5,4.3,10.4,0.413,0.2,0.9,0.27,3.5,4.5,0.77,4.1,9.5,0.426,0.42
Arvydas Macijauskas,SG,19,0,7.1000000000000005,2.3,0.2,0.4,0.5,0.3,0.37,0.0,0.4,0.5,0.7,2.2,0.341,0.2,0.6,0.25,0.7,0.8,0.8700000000000001,0.5,1.6,0.379,0.38
David West,PF,74,74,34.1,17.1,2.3,5.1,7.4,1.2,0.82,0.86,1.4,2.9,7.200000000000001,14.0,0.512,0.0,0.1,0.273,2.7,3.2,0.84,7.200000000000001,13.900000000000002,0.514,0.51
Rasual Butler,SF,79,20,23.7,8.7,0.6,2.3,2.9,0.5,0.42,0.57,0.8,1.8000000000000003,3.3,8.0,0.4060000000000001,1.2,3.1,0.38,1.0,1.4,0.69,2.1,4.9,0.422,0.48000000000000004
P.J. Brown,PF,75,73,31.7,9.0,2.4,4.9,7.3,1.2,0.61,0.67,1.2,2.9,3.6,7.8,0.461,0.0,0.0,0.0,1.9,2.2,0.83,3.6,7.8,0.461,0.46
Kirk Snyder,SG,68,45,19.3,8.0,0.8,1.6,2.4,1.5,0.43,0.34,1.0,1.6,3.0,6.7,0.45299999999999996,0.7,1.9,0.35700000000000004,1.3,1.7,0.74,2.3,4.8,0.491,0.5
Chris Paul,PG,78,78,36.0,16.1,0.8,4.3,5.1,7.8,2.24,0.08,2.3,2.8,5.2,12.1,0.43,0.6,2.3,0.282,5.1,6.0,0.85,4.6,9.8,0.464,0.46
Desmond Mason,SF,70,55,30.0,10.8,0.9,3.3,4.3,0.9,0.6,0.24000000000000002,1.6,1.9,3.9,9.9,0.39899999999999997,0.0,0.1,0.16699999999999998,2.9,4.3,0.68,3.9,9.8,0.401,0.4
Marcus Fizer,F,3,0,13.0,6.7,0.3,2.0,2.3,0.3,0.0,0.0,0.6999999999999998,1.7,3.0,5.7,0.529,0.3,0.3,1.0,0.3,0.6999999999999998,0.5,2.7000000000000006,5.400000000000001,0.5,0.56
J.R. Smith,SG,55,25,18.0,7.7,0.3,1.7,2.0,1.1,0.67,0.07,1.0,1.6,2.6,6.7,0.39299999999999996,0.9,2.5,0.371,1.5,1.8,0.82,1.7,4.2,0.40700000000000003,0.46
Brandon Bass,PF,29,1,9.2,2.3,0.6,1.7,2.3,0.1,0.1,0.24,0.4,0.6,1.0,2.4,0.4,0.0,0.0,0.0,0.4,0.7,0.63,1.0,2.4,0.4,0.4
Jackson Vroman,PF,41,2,9.9,1.7999999999999998,0.8000000000000002,1.3,2.1,0.3,0.29,0.27,0.5,1.8999999999999997,0.6,1.6000000000000003,0.394,0.0,0.0,0.0,0.5,1.1,0.48,0.6,1.6000000000000003,0.394,0.39
Bruce Bowen,SF,82,82,33.6,7.5,0.4000000000000001,3.5,3.9000000000000004,1.5,0.96,0.37,0.8000000000000002,2.3,2.8,6.5,0.433,1.3,3.0,0.424,0.6,1.0,0.61,1.5,3.5,0.44,0.53
Manu Ginobili,SG,65,56,27.9,15.1,0.6,2.9,3.5,3.6,1.55,0.4,1.9,2.4,4.8,10.3,0.462,1.3,3.3,0.382,4.3,5.5,0.78,3.5,7.0,0.5,0.52
Nazr Mohammed,C,80,30,17.4,6.2,2.0,3.2,5.2,0.5,0.26,0.61,1.1,2.8,2.4,4.7,0.504,0.0,0.0,0.0,1.4,1.8,0.78,2.4,4.7,0.504,0.5
Fabricio Oberto,C,59,0,8.3,1.7,1.0,1.1,2.1,0.5,0.15,0.19,0.5,1.5,0.7,1.6,0.473,0.0,0.0,0.0,0.3,0.5,0.56,0.7,1.6,0.48399999999999993,0.47
Tim Duncan,PF,80,80,34.8,18.6,2.9,8.1,11.0,3.2,0.8800000000000001,2.03,2.5,2.7,7.2,14.8,0.484,0.0,0.1,0.4,4.2,6.7,0.63,7.2,14.7,0.485,0.49000000000000005
Michael Finley,SG,77,18,26.5,10.1,0.4,2.8,3.2,1.5,0.48000000000000004,0.09,0.8,1.3,3.7000000000000006,9.0,0.41200000000000003,1.4,3.5999999999999996,0.39399999999999996,1.3,1.5,0.8500000000000001,2.3,5.4,0.423,0.48999999999999994
Tony Parker,PG,80,80,33.9,18.9,0.5,2.8,3.3,5.8,1.04,0.05,3.1,2.0,7.8,14.2,0.5479999999999999,0.1,0.5,0.306,3.2,4.5,0.71,7.7,13.7,0.556,0.55
Melvin Sanders,SG,16,0,7.1,2.6,0.3,1.2,1.4,0.2,0.31,0.0,0.5,1.3,1.0,2.1,0.485,0.1,0.2,0.667,0.4,0.6,0.7,0.9,1.9,0.467,0.52
Brent Barry,SG,74,5,17.0,5.8,0.4,1.8000000000000003,2.1,1.7,0.53,0.36,0.7,1.3,2.1,4.7,0.452,1.1,2.7,0.396,0.5,0.8,0.66,1.0,2.0,0.531,0.57
Sean Marks,PF,25,0,7.2,3.2,0.5,1.2,1.7,0.3,0.2,0.28,0.3,0.8,1.5,2.8,0.521,0.0,0.1,0.0,0.3,0.5,0.58,1.5,2.7,0.544,0.52
Alex Scales,SG,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rasho Nesterovic,C,80,51,18.9,4.5,1.4,2.4,3.9,0.4,0.26,1.1,0.7,2.6,2.2,4.2,0.515,0.0,0.0,0.0,0.2,0.4,0.6,2.2,4.2,0.518,0.51
Beno Udrih,PG,54,3,10.9,5.1,0.3,0.6,1.0,1.7,0.26,0.04,1.0,1.0,2.0,4.3,0.455,0.4,1.3,0.34299999999999997,0.7,0.9,0.7800000000000001,1.6,3.0,0.503,0.51
Nick Van Exel,PG,65,2,15.2,5.5,0.1,1.3,1.4,1.9,0.25,0.05,0.9,0.9,2.1,5.3,0.396,0.8,2.4,0.35700000000000004,0.4,0.6,0.68,1.3,2.9,0.429,0.48
Robert Horry,PF,63,3,18.8,5.1,1.1,2.7,3.8,1.3,0.68,0.81,0.7,1.8,1.8,4.6,0.384,0.8,2.3,0.368,0.7,1.1,0.65,1.0,2.3,0.39899999999999997,0.47
Esteban Batista,PF,57,3,8.7,1.8,1.1,1.5,2.5,0.1,0.26,0.19,0.7,1.9,0.6,1.4,0.425,0.0,0.0,0.0,0.6,0.9,0.6199999999999999,0.6,1.4,0.42999999999999994,0.42999999999999994
Joe Johnson,SF,82,82,40.7,20.2,1.2,2.9,4.1,6.5,1.26,0.38,3.2999999999999994,2.3,7.699999999999999,17.0,0.4529999999999999,1.6000000000000003,4.4,0.35600000000000004,3.2000000000000006,4.0,0.79,6.1,12.600000000000001,0.48700000000000004,0.5
Zaza Pachulia,C,78,78,31.4,11.7,3.4,4.5,7.9,1.7,1.14,0.5,2.3,3.7,3.9,8.7,0.45100000000000007,0.0,0.0,0.0,3.8,5.2,0.74,3.9,8.7,0.452,0.45
John Edwards,C,40,4,7.4,1.8,0.5,0.8,1.2,0.1,0.08,0.38,0.3,1.9,0.8,1.6,0.484,0.0,0.0,0.0,0.2,0.3,0.73,0.8,1.6,0.484,0.48
Marvin Williams,PF,79,7,24.7,8.5,1.5,3.3,4.8,0.8,0.61,0.3,1.1,2.9,3.0,6.700000000000001,0.4429999999999999,0.2,0.7,0.245,2.4,3.2,0.75,2.8,6.0,0.46399999999999997,0.45000000000000007
Anthony Grundy,PG,12,0,9.0,4.3,0.10000000000000002,1.3,1.3999999999999997,0.8000000000000002,0.58,0.0,0.8000000000000002,1.2,1.6000000000000003,3.2000000000000006,0.5,0.4000000000000001,1.3,0.33299999999999996,0.8000000000000002,1.2,0.64,1.2,1.8999999999999997,0.609,0.57
Josh Childress,SF,74,10,30.4,10.0,1.8000000000000003,3.4,5.2,1.8000000000000003,1.16,0.53,1.4,2.5,3.8,6.8,0.552,0.4,0.9000000000000001,0.492,2.1,2.7,0.77,3.4,5.9,0.56,0.58
Josh Smith,SF,80,73,32.0,11.3,2.2,4.4,6.6,2.4,0.8,2.6,2.0,3.3,4.1,9.7,0.425,0.4,1.4,0.309,2.6,3.7,0.72,3.7,8.3,0.44400000000000006,0.45
Salim Stoudamire,SG,61,1,20.3,9.7,0.2,1.7,1.9,1.2,0.44,0.05,1.3,1.9,3.3,8.1,0.415,1.3,3.5,0.38,1.6,1.8,0.9,2.0,4.6,0.442,0.5
Donta Smith,SG,23,0,5.5,1.7,0.1,0.5,0.6,0.4,0.35,0.0,0.2,0.9,0.7,1.2,0.556,0.1,0.2,0.5,0.3,0.5,0.5,0.6,1.0,0.565,0.59
Royal Ivey,PG,73,66,13.4,3.6,0.4,0.9,1.3,1.0,0.33,0.1,0.3,2.0,1.6,3.6,0.43899999999999995,0.1,0.1,0.4,0.3,0.5,0.73,1.5,3.5,0.44099999999999995,0.45
Al Harrington,PF,76,76,36.6,18.6,1.7,5.1,6.8999999999999995,3.1,1.12,0.18,2.6,4.0,7.3,16.1,0.45200000000000007,0.9,2.5,0.34600000000000003,3.2,4.6,0.69,6.4,13.6,0.471,0.48
Tyronn Lue,PG,51,10,24.2,11.0,0.3,1.4,1.6,3.1,0.51,0.06,1.5,2.2,3.8,8.2,0.45899999999999996,1.1,2.5,0.457,2.3,2.7,0.86,2.7,5.7,0.46,0.53
Bernard Robinson,SG,66,18,19.7,6.4,0.9,2.4,3.3,1.2,1.23,0.15,1.1,2.1,2.4,5.5,0.43,0.0,0.3,0.095,1.6,2.0,0.79,2.4,5.2,0.451,0.43
Raymond Felton,PG,80,54,30.1,11.9,1.0,2.4,3.3,5.6,1.28,0.1,2.3,2.3,4.3,11.0,0.391,1.2,3.4,0.358,2.0,2.8,0.73,3.1,7.6,0.4050000000000001,0.45
